league,season,div,date,time,hometeam,awayteam,fulltimehomegoals,fulltimeawaygoals,fulltimeresult,halftimehalfgoals,halftimehomegoals,halftimeresult,referee,homeshots,awayshots,homeshotontarget,awayshotsontarget,homefouls,awayfouls,homecorners,awaycorners,homeyellowcards,awayyellowcards,homeredcards,awayredcards,kickoff_hour,time_of_day,total_goals,goal_difference,total_cards,shot_accuracy_home,shot_accuracy_away,total_shots,total_shots_on_target,total_fouls,total_corners
Premier League,2022-2023,E0,2022-08-06,15:00,Bournemouth,Aston Villa,2,0,H,1.0,0.0,H,P Bankes,7.0,15.0,3.0,2.0,18.0,16.0,5.0,5.0,3.0,3.0,0.0,0.0,15,Afternoon,2,2,6.0,0.42857142857142855,0.13333333333333333,22.0,5.0,34.0,10.0
Premier League,2022-2023,E0,2022-08-06,15:00,Leeds,Wolves,2,1,H,1.0,1.0,D,R Jones,12.0,15.0,4.0,6.0,13.0,9.0,6.0,4.0,2.0,0.0,0.0,0.0,15,Afternoon,3,1,2.0,0.3333333333333333,0.4,27.0,10.0,22.0,10.0
Premier League,2022-2023,E0,2022-08-06,15:00,Newcastle,Nott'm Forest,2,0,H,0.0,0.0,D,S Hooper,23.0,5.0,10.0,0.0,9.0,14.0,11.0,1.0,0.0,3.0,0.0,0.0,15,Afternoon,2,2,3.0,0.43478260869565216,0.0,28.0,10.0,23.0,12.0
Premier League,2022-2023,E0,2022-08-06,15:00,Tottenham,Southampton,4,1,H,2.0,1.0,H,A Marriner,18.0,10.0,8.0,2.0,11.0,6.0,10.0,2.0,3.0,0.0,0.0,0.0,15,Afternoon,5,3,3.0,0.4444444444444444,0.2,28.0,10.0,17.0,12.0
Premier League,2022-2023,E0,2022-08-06,17:30,Everton,Chelsea,0,1,A,0.0,1.0,A,C Pawson,8.0,15.0,4.0,6.0,14.0,11.0,4.0,16.0,3.0,2.0,0.0,0.0,17,Evening / Night,1,1,5.0,0.5,0.4,23.0,10.0,25.0,20.0
Premier League,2022-2023,E0,2022-08-07,14:00,Leicester,Brentford,2,2,D,1.0,0.0,H,J Gillett,14.0,8.0,5.0,3.0,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,14,Afternoon,4,0,0.0,0.35714285714285715,0.375,22.0,8.0,11.0,11.0
Premier League,2022-2023,E0,2022-08-07,14:00,Man United,Brighton,1,2,A,0.0,2.0,A,P Tierney,17.0,15.0,5.0,4.0,7.0,12.0,6.0,2.0,4.0,1.0,0.0,0.0,14,Afternoon,3,1,5.0,0.29411764705882354,0.26666666666666666,32.0,9.0,19.0,8.0
Premier League,2022-2023,E0,2022-08-07,16:30,West Ham,Man City,0,2,A,0.0,1.0,A,M Oliver,6.0,14.0,1.0,2.0,8.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,16,Afternoon,2,2,1.0,0.16666666666666666,0.14285714285714285,20.0,3.0,12.0,5.0
Premier League,2022-2023,E0,2022-08-13,12:30,Aston Villa,Everton,2,1,H,1.0,0.0,H,M Oliver,12.0,15.0,4.0,4.0,9.0,7.0,5.0,8.0,4.0,1.0,0.0,0.0,12,Early Kickoff,3,1,5.0,0.3333333333333333,0.26666666666666666,27.0,8.0,16.0,13.0
Premier League,2022-2023,E0,2022-08-13,15:00,Arsenal,Leicester,4,2,H,2.0,0.0,H,D England,19.0,6.0,7.0,2.0,15.0,9.0,6.0,2.0,1.0,1.0,0.0,0.0,15,Afternoon,6,2,2.0,0.3684210526315789,0.3333333333333333,25.0,9.0,24.0,8.0
Premier League,2022-2023,E0,2022-08-13,15:00,Brighton,Newcastle,0,0,D,0.0,0.0,D,G Scott,13.0,4.0,7.0,1.0,8.0,6.0,7.0,3.0,2.0,3.0,0.0,0.0,15,Afternoon,0,0,5.0,0.5384615384615384,0.25,17.0,8.0,14.0,10.0
Premier League,2022-2023,E0,2022-08-13,15:00,Man City,Bournemouth,4,0,H,3.0,0.0,H,D Coote,19.0,3.0,7.0,1.0,9.0,9.0,11.0,1.0,0.0,3.0,0.0,0.0,15,Afternoon,4,4,3.0,0.3684210526315789,0.3333333333333333,22.0,8.0,18.0,12.0
Premier League,2022-2023,E0,2022-08-13,15:00,Southampton,Leeds,2,2,D,0.0,0.0,D,T Harrington,14.0,13.0,4.0,5.0,10.0,12.0,2.0,5.0,1.0,3.0,0.0,0.0,15,Afternoon,4,0,4.0,0.2857142857142857,0.38461538461538464,27.0,9.0,22.0,7.0
Premier League,2022-2023,E0,2022-08-13,15:00,Wolves,Fulham,0,0,D,0.0,0.0,D,J Brooks,7.0,9.0,1.0,3.0,7.0,14.0,5.0,3.0,3.0,3.0,0.0,0.0,15,Afternoon,0,0,6.0,0.14285714285714285,0.3333333333333333,16.0,4.0,21.0,8.0
Premier League,2022-2023,E0,2022-08-13,17:30,Brentford,Man United,4,0,H,4.0,0.0,H,S Attwell,13.0,15.0,7.0,4.0,6.0,15.0,8.0,2.0,0.0,4.0,0.0,0.0,17,Evening / Night,4,4,4.0,0.5384615384615384,0.26666666666666666,28.0,11.0,21.0,10.0
Premier League,2022-2023,E0,2022-08-14,14:00,Nott'm Forest,West Ham,1,0,H,1.0,0.0,H,R Jones,13.0,19.0,6.0,5.0,10.0,11.0,6.0,7.0,4.0,1.0,0.0,0.0,14,Afternoon,1,1,5.0,0.46153846153846156,0.2631578947368421,32.0,11.0,21.0,13.0
Premier League,2022-2023,E0,2022-08-14,16:30,Chelsea,Tottenham,2,2,D,1.0,0.0,H,A Taylor,16.0,10.0,3.0,5.0,9.0,9.0,8.0,5.0,3.0,0.0,0.0,0.0,16,Afternoon,4,0,3.0,0.1875,0.5,26.0,8.0,18.0,13.0
Premier League,2022-2023,E0,2022-08-15,20:00,Liverpool,Crystal Palace,1,1,D,0.0,1.0,A,P Tierney,24.0,7.0,4.0,3.0,7.0,8.0,4.0,2.0,2.0,4.0,1.0,0.0,20,Evening / Night,2,0,7.0,0.16666666666666666,0.42857142857142855,31.0,7.0,15.0,6.0
Premier League,2022-2023,E0,2022-08-20,12:30,Tottenham,Wolves,1,0,H,0.0,0.0,D,S Hooper,11.0,20.0,4.0,3.0,10.0,8.0,8.0,6.0,2.0,2.0,0.0,0.0,12,Early Kickoff,1,1,4.0,0.36363636363636365,0.15,31.0,7.0,18.0,14.0
Premier League,2022-2023,E0,2022-08-20,15:00,Crystal Palace,Aston Villa,3,1,H,1.0,1.0,D,A Madley,17.0,13.0,9.0,5.0,16.0,14.0,4.0,2.0,2.0,1.0,0.0,0.0,15,Afternoon,4,2,3.0,0.5294117647058824,0.38461538461538464,30.0,14.0,30.0,6.0
Premier League,2022-2023,E0,2022-08-20,15:00,Everton,Nott'm Forest,1,1,D,0.0,0.0,D,A Marriner,19.0,14.0,8.0,5.0,6.0,9.0,6.0,2.0,3.0,2.0,0.0,0.0,15,Afternoon,2,0,5.0,0.42105263157894735,0.35714285714285715,33.0,13.0,15.0,8.0
Premier League,2022-2023,E0,2022-08-20,15:00,Fulham,Brentford,3,2,H,2.0,1.0,H,P Bankes,18.0,13.0,9.0,5.0,13.0,7.0,6.0,3.0,3.0,2.0,0.0,0.0,15,Afternoon,5,1,5.0,0.5,0.38461538461538464,31.0,14.0,20.0,9.0
Premier League,2022-2023,E0,2022-08-20,15:00,Leicester,Southampton,1,2,A,0.0,0.0,D,M Salisbury,6.0,9.0,1.0,3.0,11.0,15.0,2.0,5.0,2.0,3.0,0.0,0.0,15,Afternoon,3,1,5.0,0.16666666666666666,0.3333333333333333,15.0,4.0,26.0,7.0
Premier League,2022-2023,E0,2022-08-20,17:30,Bournemouth,Arsenal,0,3,A,0.0,2.0,A,C Pawson,6.0,14.0,1.0,6.0,12.0,10.0,3.0,4.0,2.0,1.0,0.0,0.0,17,Evening / Night,3,3,3.0,0.16666666666666666,0.42857142857142855,20.0,7.0,22.0,7.0
Premier League,2022-2023,E0,2022-08-21,14:00,Leeds,Chelsea,3,0,H,2.0,0.0,H,S Attwell,12.0,14.0,6.0,3.0,16.0,15.0,4.0,6.0,0.0,1.0,0.0,1.0,14,Afternoon,3,3,2.0,0.5,0.21428571428571427,26.0,9.0,31.0,10.0
Premier League,2022-2023,E0,2022-08-21,14:00,West Ham,Brighton,0,2,A,0.0,1.0,A,A Taylor,13.0,11.0,3.0,2.0,10.0,7.0,5.0,4.0,2.0,0.0,0.0,0.0,14,Afternoon,2,2,2.0,0.23076923076923078,0.18181818181818182,24.0,5.0,17.0,9.0
Premier League,2022-2023,E0,2022-08-21,16:30,Newcastle,Man City,3,3,D,2.0,1.0,H,J Gillett,12.0,21.0,6.0,10.0,14.0,7.0,5.0,5.0,4.0,2.0,0.0,0.0,16,Afternoon,6,0,6.0,0.5,0.47619047619047616,33.0,16.0,21.0,10.0
Premier League,2022-2023,E0,2022-08-22,20:00,Man United,Liverpool,2,1,H,1.0,0.0,H,M Oliver,12.0,17.0,4.0,5.0,11.0,7.0,6.0,8.0,3.0,1.0,0.0,0.0,20,Evening / Night,3,1,4.0,0.3333333333333333,0.29411764705882354,29.0,9.0,18.0,14.0
Premier League,2022-2023,E0,2022-08-27,12:30,Southampton,Man United,0,1,A,0.0,0.0,D,A Madley,17.0,11.0,5.0,6.0,4.0,14.0,5.0,3.0,0.0,3.0,0.0,0.0,12,Early Kickoff,1,1,3.0,0.29411764705882354,0.5454545454545454,28.0,11.0,18.0,8.0
Premier League,2022-2023,E0,2022-08-27,15:00,Brentford,Everton,1,1,D,0.0,1.0,A,J Brooks,19.0,14.0,5.0,7.0,8.0,8.0,8.0,5.0,2.0,2.0,0.0,0.0,15,Afternoon,2,0,4.0,0.2631578947368421,0.5,33.0,12.0,16.0,13.0
Premier League,2022-2023,E0,2022-08-27,15:00,Brighton,Leeds,1,0,H,0.0,0.0,D,M Salisbury,13.0,10.0,4.0,2.0,10.0,14.0,5.0,3.0,2.0,3.0,0.0,0.0,15,Afternoon,1,1,5.0,0.3076923076923077,0.2,23.0,6.0,24.0,8.0
Premier League,2022-2023,E0,2022-08-27,15:00,Chelsea,Leicester,2,1,H,0.0,0.0,D,P Tierney,7.0,17.0,3.0,5.0,10.0,7.0,3.0,11.0,1.0,2.0,1.0,0.0,15,Afternoon,3,1,4.0,0.42857142857142855,0.29411764705882354,24.0,8.0,17.0,14.0
Premier League,2022-2023,E0,2022-08-27,15:00,Liverpool,Bournemouth,9,0,H,5.0,0.0,H,S Attwell,19.0,5.0,12.0,2.0,6.0,5.0,8.0,1.0,0.0,1.0,0.0,0.0,15,Afternoon,9,9,1.0,0.631578947368421,0.4,24.0,14.0,11.0,9.0
Premier League,2022-2023,E0,2022-08-27,15:00,Man City,Crystal Palace,4,2,H,0.0,2.0,A,D England,18.0,2.0,5.0,2.0,14.0,8.0,6.0,1.0,1.0,2.0,0.0,0.0,15,Afternoon,6,2,3.0,0.2777777777777778,1.0,20.0,7.0,22.0,7.0
Premier League,2022-2023,E0,2022-08-27,17:30,Arsenal,Fulham,2,1,H,0.0,0.0,D,J Gillett,22.0,11.0,8.0,3.0,6.0,12.0,9.0,2.0,2.0,3.0,0.0,0.0,17,Evening / Night,3,1,5.0,0.36363636363636365,0.2727272727272727,33.0,11.0,18.0,11.0
Premier League,2022-2023,E0,2022-08-28,14:00,Aston Villa,West Ham,0,1,A,0.0,0.0,D,D Coote,9.0,7.0,3.0,2.0,10.0,10.0,3.0,2.0,2.0,0.0,0.0,0.0,14,Afternoon,1,1,2.0,0.3333333333333333,0.2857142857142857,16.0,5.0,20.0,5.0
Premier League,2022-2023,E0,2022-08-28,14:00,Wolves,Newcastle,1,1,D,1.0,0.0,H,P Bankes,10.0,21.0,4.0,6.0,10.0,11.0,4.0,13.0,2.0,1.0,0.0,0.0,14,Afternoon,2,0,3.0,0.4,0.2857142857142857,31.0,10.0,21.0,17.0
Premier League,2022-2023,E0,2022-08-28,16:30,Nott'm Forest,Tottenham,0,2,A,0.0,1.0,A,C Pawson,17.0,18.0,1.0,7.0,11.0,13.0,6.0,1.0,6.0,1.0,0.0,0.0,16,Afternoon,2,2,7.0,0.058823529411764705,0.3888888888888889,35.0,8.0,24.0,7.0
Premier League,2022-2023,E0,2022-08-30,19:30,Crystal Palace,Brentford,1,1,D,0.0,0.0,D,S Hooper,13.0,9.0,4.0,3.0,11.0,8.0,4.0,6.0,1.0,2.0,0.0,0.0,19,Evening / Night,2,0,3.0,0.3076923076923077,0.3333333333333333,22.0,7.0,19.0,10.0
Premier League,2022-2023,E0,2022-08-30,19:30,Fulham,Brighton,2,1,H,0.0,0.0,D,T Bramall,10.0,7.0,3.0,4.0,9.0,11.0,3.0,3.0,2.0,1.0,0.0,0.0,19,Evening / Night,3,1,3.0,0.3,0.5714285714285714,17.0,7.0,20.0,6.0
Premier League,2022-2023,E0,2022-08-30,19:45,Southampton,Chelsea,2,1,H,2.0,1.0,H,M Oliver,9.0,10.0,7.0,4.0,15.0,10.0,5.0,3.0,2.0,1.0,0.0,0.0,19,Evening / Night,3,1,3.0,0.7777777777777778,0.4,19.0,11.0,25.0,8.0
Premier League,2022-2023,E0,2022-08-30,20:00,Leeds,Everton,1,1,D,0.0,1.0,A,D England,14.0,7.0,5.0,2.0,10.0,9.0,10.0,2.0,3.0,3.0,0.0,0.0,20,Evening / Night,2,0,6.0,0.35714285714285715,0.2857142857142857,21.0,7.0,19.0,12.0
Premier League,2022-2023,E0,2022-08-31,19:30,Arsenal,Aston Villa,2,1,H,1.0,0.0,H,R Jones,22.0,4.0,9.0,3.0,10.0,14.0,10.0,3.0,2.0,3.0,0.0,0.0,19,Evening / Night,3,1,5.0,0.4090909090909091,0.75,26.0,12.0,24.0,13.0
Premier League,2022-2023,E0,2022-08-31,19:30,Bournemouth,Wolves,0,0,D,0.0,0.0,D,A Taylor,5.0,17.0,2.0,4.0,12.0,12.0,2.0,5.0,2.0,1.0,0.0,0.0,19,Evening / Night,0,0,3.0,0.4,0.23529411764705882,22.0,6.0,24.0,7.0
Premier League,2022-2023,E0,2022-08-31,19:30,Man City,Nott'm Forest,6,0,H,3.0,0.0,H,P Tierney,17.0,8.0,9.0,1.0,9.0,7.0,10.0,1.0,0.0,1.0,0.0,0.0,19,Evening / Night,6,6,1.0,0.5294117647058824,0.125,25.0,10.0,16.0,11.0
Premier League,2022-2023,E0,2022-08-31,19:45,West Ham,Tottenham,1,1,D,0.0,1.0,A,P Bankes,14.0,13.0,4.0,4.0,10.0,9.0,3.0,4.0,2.0,5.0,0.0,0.0,19,Evening / Night,2,0,7.0,0.2857142857142857,0.3076923076923077,27.0,8.0,19.0,7.0
Premier League,2022-2023,E0,2022-08-31,20:00,Liverpool,Newcastle,2,1,H,0.0,1.0,A,A Marriner,23.0,5.0,6.0,2.0,9.0,10.0,13.0,0.0,0.0,2.0,0.0,0.0,20,Evening / Night,3,1,2.0,0.2608695652173913,0.4,28.0,8.0,19.0,13.0
Premier League,2022-2023,E0,2022-09-01,20:00,Leicester,Man United,0,1,A,0.0,1.0,A,C Pawson,10.0,9.0,2.0,2.0,7.0,15.0,1.0,3.0,1.0,3.0,0.0,0.0,20,Evening / Night,1,1,4.0,0.2,0.2222222222222222,19.0,4.0,22.0,4.0
Premier League,2022-2023,E0,2022-09-03,12:30,Everton,Liverpool,0,0,D,0.0,0.0,D,A Taylor,14.0,23.0,3.0,8.0,7.0,11.0,7.0,9.0,2.0,2.0,0.0,0.0,12,Early Kickoff,0,0,4.0,0.21428571428571427,0.34782608695652173,37.0,11.0,18.0,16.0
Premier League,2022-2023,E0,2022-09-03,15:00,Brentford,Leeds,5,2,H,2.0,1.0,H,R Jones,14.0,17.0,8.0,6.0,8.0,9.0,2.0,6.0,2.0,2.0,0.0,0.0,15,Afternoon,7,3,4.0,0.5714285714285714,0.35294117647058826,31.0,14.0,17.0,8.0
Premier League,2022-2023,E0,2022-09-03,15:00,Chelsea,West Ham,2,1,H,0.0,0.0,D,A Madley,8.0,6.0,3.0,3.0,6.0,11.0,10.0,3.0,4.0,2.0,0.0,0.0,15,Afternoon,3,1,6.0,0.375,0.5,14.0,6.0,17.0,13.0
Premier League,2022-2023,E0,2022-09-03,15:00,Newcastle,Crystal Palace,0,0,D,0.0,0.0,D,M Salisbury,23.0,19.0,6.0,9.0,19.0,12.0,13.0,5.0,2.0,1.0,0.0,0.0,15,Afternoon,0,0,3.0,0.2608695652173913,0.47368421052631576,42.0,15.0,31.0,18.0
Premier League,2022-2023,E0,2022-09-03,15:00,Nott'm Forest,Bournemouth,2,3,A,2.0,0.0,H,M Oliver,11.0,8.0,3.0,3.0,13.0,10.0,4.0,6.0,2.0,1.0,0.0,0.0,15,Afternoon,5,1,3.0,0.2727272727272727,0.375,19.0,6.0,23.0,10.0
Premier League,2022-2023,E0,2022-09-03,15:00,Tottenham,Fulham,2,1,H,1.0,0.0,H,S Attwell,23.0,9.0,10.0,3.0,9.0,6.0,10.0,3.0,3.0,4.0,0.0,0.0,15,Afternoon,3,1,7.0,0.43478260869565216,0.3333333333333333,32.0,13.0,15.0,13.0
Premier League,2022-2023,E0,2022-09-03,15:00,Wolves,Southampton,1,0,H,1.0,0.0,H,J Brooks,7.0,12.0,2.0,1.0,10.0,14.0,5.0,6.0,4.0,2.0,0.0,0.0,15,Afternoon,1,1,6.0,0.2857142857142857,0.08333333333333333,19.0,3.0,24.0,11.0
Premier League,2022-2023,E0,2022-09-03,17:30,Aston Villa,Man City,1,1,D,0.0,0.0,D,S Hooper,3.0,13.0,1.0,4.0,7.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,17,Evening / Night,2,0,2.0,0.3333333333333333,0.3076923076923077,16.0,5.0,13.0,5.0
Premier League,2022-2023,E0,2022-09-04,14:00,Brighton,Leicester,5,2,H,2.0,2.0,D,T Harrington,23.0,6.0,11.0,4.0,6.0,8.0,10.0,1.0,1.0,1.0,0.0,0.0,14,Afternoon,7,3,2.0,0.4782608695652174,0.6666666666666666,29.0,15.0,14.0,11.0
Premier League,2022-2023,E0,2022-09-04,16:30,Man United,Arsenal,3,1,H,1.0,0.0,H,P Tierney,10.0,16.0,6.0,3.0,13.0,9.0,2.0,5.0,3.0,3.0,0.0,0.0,16,Afternoon,4,2,6.0,0.6,0.1875,26.0,9.0,22.0,7.0
Premier League,2022-2023,E0,2022-09-16,20:00,Aston Villa,Southampton,1,0,H,1.0,0.0,H,T Harrington,11.0,7.0,3.0,1.0,13.0,13.0,6.0,3.0,3.0,1.0,0.0,0.0,20,Evening / Night,1,1,4.0,0.2727272727272727,0.14285714285714285,18.0,4.0,26.0,9.0
Premier League,2022-2023,E0,2022-09-16,20:00,Nott'm Forest,Fulham,2,3,A,1.0,0.0,H,J Gillett,11.0,15.0,3.0,7.0,11.0,10.0,2.0,10.0,2.0,4.0,0.0,0.0,20,Evening / Night,5,1,6.0,0.2727272727272727,0.4666666666666667,26.0,10.0,21.0,12.0
Premier League,2022-2023,E0,2022-09-17,12:30,Wolves,Man City,0,3,A,0.0,2.0,A,A Taylor,6.0,16.0,1.0,7.0,7.0,9.0,5.0,7.0,2.0,1.0,1.0,0.0,12,Early Kickoff,3,3,4.0,0.16666666666666666,0.4375,22.0,8.0,16.0,12.0
Premier League,2022-2023,E0,2022-09-17,15:00,Newcastle,Bournemouth,1,1,D,0.0,0.0,D,C Pawson,20.0,10.0,7.0,3.0,10.0,11.0,8.0,1.0,2.0,2.0,0.0,0.0,15,Afternoon,2,0,4.0,0.35,0.3,30.0,10.0,21.0,9.0
Premier League,2022-2023,E0,2022-09-17,17:30,Tottenham,Leicester,6,2,H,2.0,2.0,D,S Hooper,16.0,19.0,11.0,7.0,9.0,9.0,6.0,1.0,1.0,2.0,0.0,0.0,17,Evening / Night,8,4,3.0,0.6875,0.3684210526315789,35.0,18.0,18.0,7.0
Premier League,2022-2023,E0,2022-09-18,12:00,Brentford,Arsenal,0,3,A,0.0,2.0,A,D Coote,5.0,13.0,2.0,7.0,10.0,10.0,3.0,3.0,0.0,2.0,0.0,0.0,12,Early Kickoff,3,3,2.0,0.4,0.5384615384615384,18.0,9.0,20.0,6.0
Premier League,2022-2023,E0,2022-09-18,14:15,Everton,West Ham,1,0,H,0.0,0.0,D,M Oliver,7.0,14.0,2.0,4.0,8.0,11.0,5.0,14.0,3.0,1.0,0.0,0.0,14,Afternoon,1,1,4.0,0.2857142857142857,0.2857142857142857,21.0,6.0,19.0,19.0
Premier League,2022-2023,E0,2022-10-01,12:30,Arsenal,Tottenham,3,1,H,1.0,1.0,D,A Taylor,22.0,7.0,9.0,3.0,10.0,10.0,5.0,2.0,2.0,1.0,0.0,1.0,12,Early Kickoff,4,2,4.0,0.4090909090909091,0.42857142857142855,29.0,12.0,20.0,7.0
Premier League,2022-2023,E0,2022-10-01,15:00,Bournemouth,Brentford,0,0,D,0.0,0.0,D,T Bramall,7.0,13.0,1.0,4.0,11.0,10.0,7.0,8.0,1.0,2.0,0.0,0.0,15,Afternoon,0,0,3.0,0.14285714285714285,0.3076923076923077,20.0,5.0,21.0,15.0
Premier League,2022-2023,E0,2022-10-01,15:00,Crystal Palace,Chelsea,1,2,A,1.0,1.0,D,C Kavanagh,7.0,13.0,3.0,3.0,11.0,13.0,5.0,2.0,1.0,3.0,0.0,0.0,15,Afternoon,3,1,4.0,0.42857142857142855,0.23076923076923078,20.0,6.0,24.0,7.0
Premier League,2022-2023,E0,2022-10-01,15:00,Fulham,Newcastle,1,4,A,0.0,3.0,A,D England,3.0,19.0,1.0,10.0,9.0,10.0,1.0,8.0,2.0,0.0,1.0,0.0,15,Afternoon,5,3,3.0,0.3333333333333333,0.5263157894736842,22.0,11.0,19.0,9.0
Premier League,2022-2023,E0,2022-10-01,15:00,Liverpool,Brighton,3,3,D,1.0,2.0,A,A Madley,15.0,6.0,7.0,6.0,9.0,13.0,9.0,2.0,1.0,1.0,0.0,0.0,15,Afternoon,6,0,2.0,0.4666666666666667,1.0,21.0,13.0,22.0,11.0
Premier League,2022-2023,E0,2022-10-01,15:00,Southampton,Everton,1,2,A,0.0,0.0,D,A Marriner,22.0,12.0,6.0,5.0,11.0,10.0,7.0,6.0,2.0,2.0,0.0,0.0,15,Afternoon,3,1,4.0,0.2727272727272727,0.4166666666666667,34.0,11.0,21.0,13.0
Premier League,2022-2023,E0,2022-10-01,17:30,West Ham,Wolves,2,0,H,1.0,0.0,H,P Tierney,18.0,15.0,5.0,4.0,8.0,6.0,1.0,6.0,2.0,2.0,0.0,0.0,17,Evening / Night,2,2,4.0,0.2777777777777778,0.26666666666666666,33.0,9.0,14.0,7.0
Premier League,2022-2023,E0,2022-10-02,14:00,Man City,Man United,6,3,H,4.0,0.0,H,M Oliver,22.0,12.0,10.0,8.0,3.0,9.0,5.0,1.0,0.0,3.0,0.0,0.0,14,Afternoon,9,3,3.0,0.45454545454545453,0.6666666666666666,34.0,18.0,12.0,6.0
Premier League,2022-2023,E0,2022-10-02,16:30,Leeds,Aston Villa,0,0,D,0.0,0.0,D,S Attwell,9.0,19.0,1.0,7.0,23.0,12.0,2.0,9.0,3.0,2.0,1.0,0.0,16,Afternoon,0,0,6.0,0.1111111111111111,0.3684210526315789,28.0,8.0,35.0,11.0
Premier League,2022-2023,E0,2022-10-03,20:00,Leicester,Nott'm Forest,4,0,H,3.0,0.0,H,R Jones,17.0,10.0,7.0,3.0,13.0,12.0,6.0,6.0,2.0,4.0,0.0,0.0,20,Evening / Night,4,4,6.0,0.4117647058823529,0.3,27.0,10.0,25.0,12.0
Premier League,2022-2023,E0,2022-10-08,15:00,Bournemouth,Leicester,2,1,H,0.0,1.0,A,M Salisbury,10.0,9.0,4.0,5.0,8.0,16.0,7.0,2.0,1.0,2.0,0.0,0.0,15,Afternoon,3,1,3.0,0.4,0.5555555555555556,19.0,9.0,24.0,9.0
Premier League,2022-2023,E0,2022-10-08,15:00,Chelsea,Wolves,3,0,H,1.0,0.0,H,S Hooper,20.0,8.0,7.0,2.0,8.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,15,Afternoon,3,3,2.0,0.35,0.25,28.0,9.0,16.0,6.0
Premier League,2022-2023,E0,2022-10-08,15:00,Man City,Southampton,4,0,H,2.0,0.0,H,A Madley,21.0,5.0,8.0,0.0,4.0,8.0,9.0,1.0,0.0,1.0,0.0,0.0,15,Afternoon,4,4,1.0,0.38095238095238093,0.0,26.0,8.0,12.0,10.0
Premier League,2022-2023,E0,2022-10-08,15:00,Newcastle,Brentford,5,1,H,2.0,0.0,H,J Brooks,16.0,6.0,6.0,3.0,14.0,9.0,9.0,5.0,0.0,1.0,0.0,0.0,15,Afternoon,6,4,1.0,0.375,0.5,22.0,9.0,23.0,14.0
Premier League,2022-2023,E0,2022-10-08,17:30,Brighton,Tottenham,0,1,A,0.0,1.0,A,T Harrington,14.0,8.0,4.0,3.0,9.0,14.0,6.0,2.0,1.0,2.0,0.0,0.0,17,Evening / Night,1,1,3.0,0.2857142857142857,0.375,22.0,7.0,23.0,8.0
Premier League,2022-2023,E0,2022-10-09,14:00,Crystal Palace,Leeds,2,1,H,1.0,1.0,D,P Tierney,13.0,10.0,5.0,4.0,13.0,23.0,5.0,3.0,3.0,3.0,0.0,0.0,14,Afternoon,3,1,6.0,0.38461538461538464,0.4,23.0,9.0,36.0,8.0
Premier League,2022-2023,E0,2022-10-09,14:00,West Ham,Fulham,3,1,H,1.0,1.0,D,C Kavanagh,17.0,8.0,8.0,2.0,9.0,7.0,4.0,2.0,1.0,3.0,0.0,0.0,14,Afternoon,4,2,4.0,0.47058823529411764,0.25,25.0,10.0,16.0,6.0
Premier League,2022-2023,E0,2022-10-09,16:30,Arsenal,Liverpool,3,2,H,2.0,1.0,H,M Oliver,11.0,8.0,7.0,3.0,11.0,11.0,4.0,3.0,1.0,2.0,0.0,0.0,16,Afternoon,5,1,3.0,0.6363636363636364,0.375,19.0,10.0,22.0,7.0
Premier League,2022-2023,E0,2022-10-09,19:00,Everton,Man United,1,2,A,1.0,2.0,A,D Coote,11.0,12.0,2.0,4.0,7.0,13.0,5.0,4.0,2.0,1.0,0.0,0.0,19,Evening / Night,3,1,3.0,0.18181818181818182,0.3333333333333333,23.0,6.0,20.0,9.0
Premier League,2022-2023,E0,2022-10-10,20:00,Nott'm Forest,Aston Villa,1,1,D,1.0,1.0,D,A Taylor,6.0,12.0,3.0,2.0,13.0,19.0,1.0,4.0,3.0,3.0,0.0,0.0,20,Evening / Night,2,0,6.0,0.5,0.16666666666666666,18.0,5.0,32.0,5.0
Premier League,2022-2023,E0,2022-10-14,20:00,Brentford,Brighton,2,0,H,1.0,0.0,H,M Salisbury,7.0,21.0,3.0,7.0,12.0,15.0,2.0,11.0,3.0,1.0,0.0,0.0,20,Evening / Night,2,2,4.0,0.42857142857142855,0.3333333333333333,28.0,10.0,27.0,13.0
Premier League,2022-2023,E0,2022-10-15,12:30,Leicester,Crystal Palace,0,0,D,0.0,0.0,D,A Madley,14.0,8.0,5.0,1.0,18.0,13.0,9.0,2.0,2.0,2.0,0.0,0.0,12,Early Kickoff,0,0,4.0,0.35714285714285715,0.125,22.0,6.0,31.0,11.0
Premier League,2022-2023,E0,2022-10-15,15:00,Fulham,Bournemouth,2,2,D,1.0,2.0,A,G Scott,19.0,10.0,4.0,6.0,9.0,11.0,5.0,6.0,2.0,0.0,0.0,0.0,15,Afternoon,4,0,2.0,0.21052631578947367,0.6,29.0,10.0,20.0,11.0
Premier League,2022-2023,E0,2022-10-15,15:00,Wolves,Nott'm Forest,1,0,H,0.0,0.0,D,T Bramall,9.0,10.0,2.0,2.0,17.0,13.0,4.0,5.0,2.0,2.0,0.0,0.0,15,Afternoon,1,1,4.0,0.2222222222222222,0.2,19.0,4.0,30.0,9.0
