--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
469,Sven Ulreich,de GER,GK,Bayern Munich,34,1988,11,11,990,11.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7d3e7da6
470,Deniz Undav,de GER,FWMF,Stuttgart,27,1996,30,23,2089,23.2,18,10,28,18,0,1,5,0,0.78,0.43,1.21,0.78,1.21,Matches,dd549382
471,Dayot Upamecano,fr FRA,DF,Bayern Munich,24,1998,25,19,1762,19.6,1,0,1,1,0,0,3,1,0.05,0.00,0.05,0.05,0.05,Matches,d248cd8f
472,Mark Uth,de GER,MFFW,Köln,31,1991,11,3,373,4.1,0,1,1,0,0,0,2,0,0.00,0.24,0.24,0.00,0.24,Matches,a3ddb1b9
473,Josha Vagnoman,de GER,MFDF,Stuttgart,22,2000,18,12,1183,13.1,2,2,4,2,0,0,2,0,0.15,0.15,0.30,0.15,0.30,Matches,fb377d11
474,Ruben Vargas,ch SUI,MFFW,Augsburg,24,1998,31,25,1962,21.8,4,5,9,4,0,0,3,0,0.18,0.23,0.41,0.18,0.41,Matches,6ecbddf6
475,Miloš Veljković,rs SRB,DF,Werder Bremen,27,1995,23,21,1920,21.3,2,1,3,2,0,0,2,0,0.09,0.05,0.14,0.09,0.14,Matches,a5ae8f8e
476,Yorbe Vertessen,be BEL,FWMF,Union Berlin,22,2001,13,7,593,6.6,3,2,5,3,0,0,1,0,0.46,0.30,0.76,0.46,0.76,Matches,e8ef59da
477,Oscar Vilhelmsson,se SWE,FW,Darmstadt 98,19,2003,26,16,1374,15.3,4,1,5,4,0,0,2,0,0.26,0.07,0.33,0.26,0.33,Matches,e7f4869a
478,Kevin Vogt,de GER,DF,Union Berlin,31,1991,16,16,1323,14.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,1d8e9add
479,Kevin Vogt,de GER,DF,Hoffenheim,31,1991,16,14,1319,14.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1d8e9add
480,Kevin Volland,de GER,FWMF,Union Berlin,31,1992,26,17,1345,14.9,3,4,7,1,2,3,3,2,0.20,0.27,0.47,0.07,0.33,Matches,64f69877
481,Aster Vranckx,be BEL,MF,Wolfsburg,20,2002,24,12,1153,12.8,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,f86cd5df
482,Luca Waldschmidt,de GER,MF,Köln,27,1996,22,14,1146,12.7,3,0,3,3,0,1,0,0,0.24,0.00,0.24,0.24,0.24,Matches,e5a35ae9
483,Kjell-Arik Wätjen,de GER,MF,Dortmund,17,2006,2,1,105,1.2,0,1,1,0,0,0,0,0,0.00,0.86,0.86,0.00,0.86,Matches,0e006cae
484,Wout Weghorst,nl NED,FW,Hoffenheim,30,1992,28,24,1977,22.0,7,3,10,6,1,1,4,0,0.32,0.14,0.46,0.27,0.41,Matches,c4e87b8b
485,Julian Weigl,de GER,MF,Gladbach,27,1995,31,31,2764,30.7,2,3,5,0,2,2,10,0,0.07,0.10,0.16,0.00,0.10,Matches,346d51d9
486,Nelson Weiper,de GER,FW,Mainz 05,18,2005,5,1,124,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,231c67ff
487,Mitchell Weiser,de GER,MF,Werder Bremen,29,1994,30,30,2636,29.3,3,7,10,3,0,0,5,0,0.10,0.24,0.34,0.10,0.34,Matches,30c220c3
488,Noah Weißhaupt,de GER,MF,Freiburg,21,2001,24,6,759,8.4,1,2,3,1,0,0,1,0,0.12,0.24,0.36,0.12,0.36,Matches,dd676a97
489,Timo Werner,de GER,MFFW,RB Leipzig,27,1996,8,2,207,2.3,2,0,2,1,1,1,0,0,0.87,0.00,0.87,0.43,0.43,Matches,49fe9070
490,Silvan Widmer,ch SUI,MFDF,Mainz 05,30,1993,20,13,1242,13.8,1,3,4,1,0,0,4,0,0.07,0.22,0.29,0.07,0.29,Matches,f68b64fc
491,Patrick Wimmer,at AUT,MFFW,Wolfsburg,22,2001,14,8,589,6.5,2,0,2,2,0,0,3,1,0.31,0.00,0.31,0.31,0.31,Matches,cb11b429
492,Jonas Wind,dk DEN,FW,Wolfsburg,24,1999,34,31,2651,29.5,11,7,18,11,0,1,3,0,0.37,0.24,0.61,0.37,0.61,Matches,2077ae86
493,Florian Wirtz,de GER,MF,Leverkusen,20,2003,32,26,2372,26.4,11,11,22,10,1,1,3,0,0.42,0.42,0.83,0.38,0.80,Matches,e7fcf289
494,Maximilian Wittek,de GER,MFDF,Bochum,27,1995,21,13,1070,11.9,3,1,4,3,0,0,4,0,0.25,0.08,0.34,0.25,0.34,Matches,edb2712b
495,Maximilian Wöber,at AUT,DF,Gladbach,25,1998,25,24,2066,23.0,2,3,5,2,0,0,4,1,0.09,0.13,0.22,0.09,0.22,Matches,4b803b3c
496,Marius Wolf,de GER,DF,Dortmund,28,1995,22,12,1166,13.0,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,fa661778
497,Nick Woltemade,de GER,FWMF,Werder Bremen,21,2002,30,12,1189,13.2,2,0,2,2,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,7ca196eb
498,Jeong Woo-yeong,kr KOR,MF,Stuttgart,23,1999,26,5,633,7.0,2,3,5,2,0,0,1,0,0.28,0.43,0.71,0.28,0.71,Matches,6190474d
499,Granit Xhaka,ch SUI,MF,Leverkusen,30,1992,33,32,2821,31.3,3,0,3,3,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches,e61b8aee
500,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,24,1999,19,16,1453,16.1,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches,a4effc55
501,Bryan Zaragoza,es ESP,MF,Bayern Munich,21,2001,7,1,183,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a96103b2
502,Robin Zentner,de GER,GK,Mainz 05,28,1994,30,30,2700,30.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,5c4bf6ba
503,Cedric Zesiger,ch SUI,DF,Wolfsburg,25,1998,23,18,1634,18.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2bab583c
504,Michael Zetterer,de GER,GK,Werder Bremen,28,1995,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9b688ae1
505,Christoph Zimmermann,de GER,DF,Darmstadt 98,30,1993,19,12,1220,13.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2d5f03bf
506,Simon Zoller,de GER,FWMF,Bochum,32,1991,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,29f7cfd9
507,Lovro Zvonarek,hr CRO,MF,Bayern Munich,18,2005,5,1,163,1.8,1,0,1,1,0,0,0,0,0.55,0.00,0.55,0.55,0.55,Matches,253bd2b3


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/20/2023-2024/stats/2023-2024-Bundesliga-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_standard">View Original Table</a><br>Generated 7/28/2026.
