--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
473,Luke Shaw,eng ENG,DF,Manchester Utd,27,1995,31,30,2552,28.4,1,2,3,1,0,0,8,0,0.04,0.07,0.11,0.04,0.11,Matches,9c94165b
474,Jonjo Shelvey,eng ENG,MF,Nottingham,30,1992,8,6,540,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3727dd3c
475,Jonjo Shelvey,eng ENG,MF,Newcastle,30,1992,3,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3727dd3c
476,Bernardo Silva,pt POR,MFFW,Manchester City,27,1994,34,24,2205,24.5,4,5,9,4,0,0,5,0,0.16,0.20,0.37,0.16,0.37,Matches,3eb22ec9
477,Thiago Silva,br BRA,DF,Chelsea,37,1984,27,26,2352,26.1,0,2,2,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,86e7deaf
478,Ellis Simms,eng ENG,FW,Everton,21,2001,11,2,228,2.5,1,0,1,1,0,0,0,0,0.39,0.00,0.39,0.39,0.39,Matches,26d3b5be
479,Luis Sinisterra,co COL,MF,Leeds United,23,1999,19,13,867,9.6,5,0,5,5,0,0,3,1,0.52,0.00,0.52,0.52,0.52,Matches,8e16dd48
480,Oliver Skipp,eng ENG,MF,Tottenham,21,2000,23,18,1491,16.6,1,0,1,1,0,0,7,0,0.06,0.00,0.06,0.06,0.06,Matches,6250083a
481,Adam Smith,eng ENG,DF,Bournemouth,31,1991,37,34,2943,32.7,0,1,1,0,0,0,11,0,0.00,0.03,0.03,0.00,0.03,Matches,20b104bc
482,Emile Smith Rowe,eng ENG,MF,Arsenal,22,2000,12,0,172,1.9,0,2,2,0,0,0,0,0,0.00,1.05,1.05,0.00,1.05,Matches,17695062
483,Cédric Soares,pt POR,DF,Fulham,30,1991,6,2,198,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,839c14e1
484,Cédric Soares,pt POR,DFMF,Arsenal,30,1991,2,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,839c14e1
485,Dominic Solanke,eng ENG,FW,Bournemouth,24,1997,33,32,2860,31.8,6,7,13,6,0,0,2,0,0.19,0.22,0.41,0.19,0.41,Matches,e77dc3b2
486,Manor Solomon,il ISR,MF,Fulham,23,1999,19,4,572,6.4,4,0,4,4,0,0,0,0,0.63,0.00,0.63,0.63,0.63,Matches,886f9aac
487,Tomáš Souček,cz CZE,MF,West Ham,27,1995,36,32,2815,31.3,2,3,5,2,0,0,3,0,0.06,0.10,0.16,0.06,0.16,Matches,6613c819
488,Boubakary Soumaré,fr FRA,MF,Leicester City,23,1999,26,20,1629,18.1,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,ae59b359
489,Harry Souttar,au AUS,DF,Leicester City,23,1998,12,11,992,11.0,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,0a6cb1b1
490,Çağlar Söyüncü,tr TUR,DF,Leicester City,26,1996,7,6,529,5.9,1,0,1,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17,Matches,21166ff4
491,Djed Spence,eng ENG,DFMF,Tottenham,21,2000,4,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9bc9a519
492,Jack Stacey,eng ENG,DFMF,Bournemouth,26,1996,10,3,299,3.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,558807c0
493,Junior Stanislas,eng ENG,MF,Bournemouth,32,1989,4,0,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6992791d
494,Jay Stansfield,eng ENG,MF,Fulham,19,2002,3,1,87,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2626673
495,Jason Steele,eng ENG,GK,Brighton,31,1990,15,15,1350,15.0,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,28300a16
496,Jack Stephens,eng ENG,DF,Southampton,28,1994,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6adbc307
497,Jack Stephens,eng ENG,DF,Bournemouth,28,1994,15,13,1173,13.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,6adbc307
498,Raheem Sterling,eng ENG,FWMF,Chelsea,27,1994,28,23,1891,21.0,6,3,9,6,0,0,4,0,0.29,0.14,0.43,0.29,0.43,Matches,b400bde0
499,John Stones,eng ENG,DFMF,Manchester City,28,1994,23,21,1846,20.5,2,2,4,2,0,0,2,0,0.10,0.10,0.20,0.10,0.20,Matches,5eecec3d
500,Pascal Struijk,nl NED,DF,Leeds United,22,1999,29,26,2200,24.4,2,1,3,2,0,0,5,0,0.08,0.04,0.12,0.08,0.12,Matches,f4d296e4
501,Kamaldeen Sulemana,gh GHA,FWMF,Southampton,20,2002,18,10,966,10.7,2,1,3,2,0,0,1,0,0.19,0.09,0.28,0.19,0.28,Matches,a62f8bf1
502,Crysencio Summerville,nl NED,MFFW,Leeds United,20,2001,28,12,1426,15.8,4,2,6,4,0,0,4,0,0.25,0.13,0.38,0.25,0.38,Matches,df04eb4b
503,Sam Surridge,eng ENG,FW,Nottingham,24,1998,20,1,323,3.6,1,0,1,1,0,0,2,0,0.28,0.00,0.28,0.28,0.28,Matches,b017b770
504,Japhet Tanganga,eng ENG,DF,Tottenham,23,1999,4,2,146,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e9971f2d
505,Matt Targett,eng ENG,DF,Newcastle,26,1995,17,6,610,6.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e514ab62
506,James Tarkowski,eng ENG,DF,Everton,29,1992,38,38,3420,38.0,1,1,2,1,0,0,6,0,0.03,0.03,0.05,0.03,0.05,Matches,15ea812b
507,Marcus Tavernier,eng ENG,MF,Bournemouth,23,1999,23,19,1743,19.4,5,4,9,5,0,0,1,0,0.26,0.21,0.46,0.26,0.46,Matches,5c0da4a4
508,Tetê,br BRA,MFFW,Leicester City,22,2000,13,9,734,8.2,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches,7120a04d
509,Kenny Tete,nl NED,DF,Fulham,26,1995,31,29,2569,28.5,1,5,6,1,0,0,8,0,0.04,0.18,0.21,0.04,0.21,Matches,77d7c96f
510,Luke Thomas,eng ENG,DF,Leicester City,21,2001,17,11,1073,11.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,fc027d02
511,Youri Tielemans,be BEL,MF,Leicester City,25,1997,31,27,2344,26.0,3,2,5,2,1,2,4,0,0.12,0.08,0.19,0.08,0.15,Matches,56f7a928
512,Kieran Tierney,sct SCO,DF,Arsenal,25,1997,27,6,795,8.8,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches,fce2302c
513,Harry Toffolo,eng ENG,DFMF,Nottingham,26,1995,19,9,940,10.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a105d46a
514,Takehiro Tomiyasu,jp JPN,DF,Arsenal,23,1998,21,6,663,7.4,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches,b3af9be1
515,James Tomkins,eng ENG,DF,Crystal Palace,33,1989,6,3,338,3.8,1,0,1,1,0,0,3,1,0.27,0.00,0.27,0.27,0.27,Matches,e7ca0439
516,Ivan Toney,eng ENG,FW,Brentford,26,1996,33,33,2951,32.8,20,4,24,14,6,7,9,0,0.61,0.12,0.73,0.43,0.55,Matches,e09f279b
517,Adama Traoré,es ESP,MFFW,Wolves,26,1996,34,12,1496,16.6,2,1,3,2,0,0,2,0,0.12,0.06,0.18,0.12,0.18,Matches,9a28eba4
518,Bertrand Traoré,bf BFA,MF,Aston Villa,26,1995,8,1,233,2.6,2,0,2,2,0,0,1,0,0.77,0.00,0.77,0.77,0.77,Matches,c47541e0
519,Boubacar Traoré,ml MLI,MF,Wolves,20,2001,10,4,411,4.6,0,1,1,0,0,0,2,0,0.00,0.22,0.22,0.00,0.22,Matches,999ceb5f
520,Mark Travers,ie IRL,GK,Bournemouth,23,1999,12,11,1035,11.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fe558029
521,Kieran Trippier,eng ENG,DF,Newcastle,31,1990,38,38,3341,37.1,1,7,8,1,0,0,5,0,0.03,0.19,0.22,0.03,0.22,Matches,21512407
522,Leandro Trossard,be BEL,FW,Arsenal,27,1994,20,10,931,10.3,1,10,11,1,0,0,0,0,0.10,0.97,1.06,0.10,1.06,Matches,38ceb24a
523,Leandro Trossard,be BEL,MFFW,Brighton,27,1994,16,16,1315,14.6,7,2,9,7,0,0,1,0,0.48,0.14,0.62,0.48,0.62,Matches,38ceb24a
524,Kostas Tsimikas,gr GRE,DF,Liverpool,26,1996,20,9,771,8.6,0,4,4,0,0,0,3,0,0.00,0.47,0.47,0.00,0.47,Matches,f315ca93
525,Deniz Undav,de GER,MFFW,Brighton,26,1996,22,6,628,7.0,5,0,5,5,0,0,2,0,0.72,0.00,0.72,0.72,0.72,Matches,dd549382
526,Yan Valery,tn TUN,DF,Southampton,23,1999,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,531a4aa8
527,Virgil van Dijk,nl NED,DF,Liverpool,31,1991,32,32,2835,31.5,3,1,4,3,0,0,3,0,0.10,0.03,0.13,0.10,0.13,Matches,e06683ca
528,Raphaël Varane,fr FRA,DF,Manchester Utd,29,1993,24,22,1911,21.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9f8e9423
529,Jamie Vardy,eng ENG,FW,Leicester City,35,1987,37,19,1857,20.6,3,4,7,3,0,1,1,0,0.15,0.19,0.34,0.15,0.34,Matches,45963054
530,Joël Veltman,nl NED,DF,Brighton,30,1992,31,25,2188,24.3,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches,dad4b285
531,Fabio Vieira,pt POR,MF,Arsenal,22,2000,22,3,514,5.7,1,2,3,1,0,0,0,0,0.18,0.35,0.53,0.18,0.53,Matches,6412cc03
532,Matías Viña,uy URU,DFMF,Bournemouth,24,1997,12,5,458,5.1,2,0,2,2,0,0,1,0,0.39,0.00,0.39,0.39,0.39,Matches,08eb3b58
533,Rúben Vinagre,pt POR,DFMF,Everton,23,1999,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b937e490
534,Carlos Vinícius,br BRA,FW,Fulham,27,1995,28,11,1109,12.3,5,2,7,5,0,0,3,0,0.41,0.16,0.57,0.41,0.57,Matches,8b529245
535,Theo Walcott,eng ENG,MFFW,Southampton,33,1989,20,13,1129,12.5,2,2,4,2,0,0,1,0,0.16,0.16,0.32,0.16,0.32,Matches,1ecb65be
536,Kyle Walker,eng ENG,DFMF,Manchester City,32,1990,27,22,1958,21.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,86dd77d1
537,Kyle Walker-Peters,eng ENG,DFMF,Southampton,25,1997,31,30,2650,29.4,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,984a5a64
538,Aaron Wan-Bissaka,cd COD,DF,Manchester Utd,24,1997,19,16,1435,15.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9e525177
539,Danny Ward,wls WAL,GK,Leicester City,29,1993,26,26,2340,26.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d3ce0e89
540,Joel Ward,eng ENG,DF,Crystal Palace,32,1989,28,24,2256,25.1,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches,8a7ff278
541,James Ward-Prowse,eng ENG,MF,Southampton,27,1994,38,38,3371,37.5,9,4,13,7,2,4,6,0,0.24,0.11,0.35,0.19,0.29,Matches,3515d404
542,Ollie Watkins,eng ENG,FW,Aston Villa,26,1995,37,36,3127,34.7,15,6,21,14,1,2,4,0,0.43,0.17,0.60,0.40,0.58,Matches,aed3a70f
543,Adam Webster,eng ENG,DF,Brighton,27,1995,27,23,1985,22.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c40b6180
544,Wout Weghorst,nl NED,FWMF,Manchester Utd,29,1992,17,10,797,8.9,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches,c4e87b8b
545,Danny Welbeck,eng ENG,FW,Brighton,31,1990,31,21,1854,20.6,6,3,9,6,0,0,0,0,0.29,0.15,0.44,0.29,0.44,Matches,ce5143da
546,Ben White,eng ENG,DF,Arsenal,24,1997,38,36,3055,33.9,2,5,7,2,0,0,5,0,0.06,0.15,0.21,0.06,0.21,Matches,35e413f1
547,Harvey White,eng ENG,MF,Tottenham,20,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4d90ce8c
548,Joseph Whitworth,eng ENG,GK,Crystal Palace,18,2004,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3f847d95
549,Neco Williams,wls WAL,DFMF,Nottingham,21,2001,31,20,1882,20.9,1,0,1,1,0,0,7,0,0.05,0.00,0.05,0.05,0.05,Matches,dd323728
550,Willian,br BRA,MF,Fulham,33,1988,27,25,2126,23.6,5,5,10,5,0,0,2,0,0.21,0.21,0.42,0.21,0.42,Matches,8b9ebd03
551,Joe Willock,eng ENG,MF,Newcastle,22,1999,35,31,2558,28.4,3,6,9,3,0,0,1,0,0.11,0.21,0.32,0.11,0.32,Matches,a3b03921
552,Callum Wilson,eng ENG,FW,Newcastle,30,1992,31,21,1877,20.9,18,5,23,15,3,3,4,0,0.86,0.24,1.10,0.72,0.96,Matches,c596fcb0
553,Harry Wilson,wls WAL,MF,Fulham,25,1997,29,13,1100,12.2,2,3,5,2,0,0,1,0,0.16,0.25,0.41,0.16,0.41,Matches,c6dc9ecd
554,Yoane Wissa,cd COD,FW,Brentford,25,1996,38,16,1606,17.8,7,3,10,7,0,0,3,0,0.39,0.17,0.56,0.39,0.56,Matches,2500cef9
555,Maximilian Wöber,at AUT,DF,Leeds United,24,1998,16,14,1266,14.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,4b803b3c
556,Chris Wood,nz NZL,FW,Newcastle,30,1991,18,4,446,5.0,2,0,2,1,1,1,0,0,0.40,0.00,0.40,0.20,0.20,Matches,4e9a0555
557,Chris Wood,nz NZL,FW,Nottingham,30,1991,7,5,372,4.1,1,0,1,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches,4e9a0555
558,Joe Worrall,eng ENG,DF,Nottingham,25,1997,30,21,2224,24.7,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches,a5212312
559,Granit Xhaka,ch SUI,MF,Arsenal,29,1992,37,36,2993,33.3,7,7,14,7,0,0,4,0,0.21,0.21,0.42,0.21,0.42,Matches,e61b8aee
560,Ryan Yates,eng ENG,MF,Nottingham,24,1997,26,21,1837,20.4,0,2,2,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,Matches,c1fe2a48
561,Ashley Young,eng ENG,DF,Aston Villa,37,1985,29,23,2036,22.6,1,0,1,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches,be927d03
562,Illia Zabarnyi,ua UKR,DF,Bournemouth,19,2002,5,3,299,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,88968486
563,Wilfried Zaha,ci CIV,FWMF,Crystal Palace,29,1992,27,27,2288,25.4,7,2,9,7,0,2,5,0,0.28,0.08,0.35,0.28,0.35,Matches,b2bc3b1f
564,Denis Zakaria,ch SUI,MF,Chelsea,25,1996,7,5,411,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,384d58d9
565,Jordan Zemura,zw ZIM,DFMF,Bournemouth,22,1999,19,17,1454,16.2,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,e8271ad9
566,Oleksandr Zinchenko,ua UKR,DF,Arsenal,25,1996,27,26,2118,23.5,1,2,3,1,0,0,3,0,0.04,0.08,0.13,0.04,0.13,Matches,51cf8561
567,Hakim Ziyech,ma MAR,MFFW,Chelsea,29,1993,18,6,661,7.3,0,3,3,0,0,0,1,0,0.00,0.41,0.41,0.00,0.41,Matches,6622454d
568,Kurt Zouma,fr FRA,DF,West Ham,27,1994,25,24,1989,22.1,2,0,2,2,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches,ce4246f5
569,Martin Ødegaard,no NOR,MF,Arsenal,23,1998,37,37,3127,34.7,15,7,22,15,0,0,4,0,0.43,0.20,0.63,0.43,0.63,Matches,79300479


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/9/2022-2023/stats/2022-2023-Premier-League-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_standard">View Original Table</a><br>Generated 7/28/2026.
